Nuclear mean intensity,Cytoplasmic mean intensitiy,File Path
0,1,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_0_0.tif
3.5822784810126582,3.780608052588332,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_0_1.tif
0,1,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_0_2.tif
1.907185628742515,1.6637055837563453,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_0_3.tif
156.67780548628429,27.322625508819538,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_100_0.tif
123.94917155678287,25.917652490045587,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_100_1.tif
126.78967561911405,14.850554664061955,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_100_10.tif
115.12591426719749,26.785297549591597,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_100_2.tif
125.28151647845125,42.516518298714146,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_100_3.tif
0,1,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_100_4.tif
112.95367412140575,22.414300579753235,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_100_5.tif
121.27538287010778,31.148362356195385,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_100_6.tif
94.37503611672926,5.554954084098599,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_100_7.tif
0,1,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_100_8.tif
121.86374549819928,23.878010328893723,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_100_9.tif
115.31209866476404,12.8152383936498,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_101_0.tif
1.1174934725848564,1.4490112446684762,/Volumes/KINGSTON/Final_Training_Dataset/JASP/jasp_cells_norm/jasp_101_1.tif
